PlaceName,State,TCUSA,Years,TCPopulation,pop_2012,pct_poverty,hh_inc_med,fam_inc_med,pct_hsgrad,pct_bachdeg,pct_ownocc,pct_rentocc,hm_val_med,pct_white,age_med,pct_u18,pct_o65,region9,tcusa8nn
Miami city,OK,0,0,-99,13588,0.2107,34252,42600,0.8513,0.146,0.6593,0.3407,76600,0.6882,35.8,0.2391,0.1806,West South Central,0
Windham town,NH,0,0,-99,13603,0.017,118242,130615,0.964,0.539,0.936,0.064,375200,0.9441,42.8,0.273,0.096,New England,0
Black Forest CDP,CO,0,0,-99,13607,0.073,106126,111690,0.9792,0.5037,0.9483,0.0517,403100,0.9413,46.2,0.2479,0.1221,Mountain,3
Brainerd city,MN,1,33,17800,13609,0.2696,29255,42119,0.8864,0.1807,0.4712,0.5288,117100,0.9523,31.5,0.2553,0.1453,West North Central,0
Elfers CDP,FL,0,0,-99,13612,0.173,34149,36154,0.8267,0.1019,0.7394,0.2606,81100,0.8988,41,0.2147,0.1743,South Atlantic,1
Robbinsville township,NJ,1,3,13642,13612,0.034,111155,143603,0.957,0.556,0.912,0.088,413600,0.803,39.2,0.285,0.097,Middle Atlantic,2
Henderson city,TX,0,0,-99,13614,0.1615,43609,55490,0.7856,0.1498,0.6517,0.3483,99600,0.6766,35.6,0.2228,0.1384,West South Central,0
Clinton town,MA,0,0,-99,13618,0.095,66308,83135,0.872,0.32,0.576,0.424,259500,0.8702,38.7,0.223,0.127,New England,0
Glenmont CDP,MD,0,0,-99,13619,0.0839,77905,73681,0.8311,0.4204,0.6328,0.3672,380800,0.3837,36.5,0.2274,0.1286,South Atlantic,0
Warsaw city,IN,0,0,-99,13620,0.1499,43335,50101,0.8454,0.2527,0.6039,0.3961,117900,0.8973,37.2,0.2375,0.1326,East North Central,0
Auburndale city,FL,0,0,-99,13623,0.1758,39580,46162,0.7816,0.135,0.6585,0.3415,128400,0.7986,35.2,0.2706,0.1171,South Atlantic,0
Waimalu CDP,HI,0,0,-99,13637,0.0778,73765,84787,0.9036,0.3066,0.5591,0.4409,384900,0.1789,39.5,0.2064,0.14,Pacific,1
Stallings town,NC,0,0,-99,13638,0.0458,79304,86448,0.9201,0.4155,0.9122,0.0878,210700,0.8751,40.8,0.2409,0.1276,South Atlantic,2
Addison town,TX,1,13,15103,13643,0.0944,57425,66835,0.8911,0.508,0.2554,0.7446,268800,0.7163,32.5,0.1714,0.0893,West South Central,4
Berea city,KY,0,0,-99,13651,0.2496,40061,47269,0.8297,0.2647,0.568,0.432,127100,0.926,32.4,0.216,0.1448,East South Central,0
Goshen town,NY,0,0,-99,13657,0.062,85175,100098,0.874,0.331,0.666,0.334,352600,0.7874,41.6,0.221,0.166,Middle Atlantic,0
Middlesex borough,NJ,1,25,13717,13661,0.019,86498,101208,0.898,0.3,0.78,0.22,332700,0.8673,42,0.23,0.127,Middle Atlantic,2
Holliston town,MA,0,0,-99,13668,0.043,107192,122286,0.972,0.602,0.872,0.128,386000,0.9394,42.7,0.274,0.128,New England,1
Gantt CDP,SC,0,0,-99,13672,0.2223,33179,40883,0.7431,0.1463,0.5613,0.4387,86200,0.3291,34.6,0.2839,0.1286,South Atlantic,1
Chippewa Falls city,WI,0,0,-99,13673,0.1507,37906,51918,0.9127,0.2175,0.5647,0.4353,119800,0.9574,36.9,0.2257,0.157,East North Central,2
Harrison town,NJ,0,0,-99,13683,0.166,52598,54873,0.781,0.29,0.316,0.684,334600,0.4927,34.1,0.191,0.086,Middle Atlantic,0
Nether Providence township,PA,0,0,-99,13683,0.03,100530,118647,0.964,0.569,0.88,0.12,328400,0.8568,44.4,0.24,0.172,Middle Atlantic,2
Pierre city,SD,1,31,14000,13687,0.1,56125,76637,0.9298,0.3619,0.6601,0.3399,151900,0.8392,40.8,0.228,0.1436,West North Central,0
Kings Park West CDP,VA,0,0,-99,13687,0.0172,119800,135867,0.9239,0.5668,0.8855,0.1145,463200,0.7044,40.9,0.2436,0.1092,South Atlantic,2
Villa Rica city,GA,0,0,-99,13692,0.1369,53360,56725,0.8849,0.2943,0.6195,0.3805,154800,0.5478,31.9,0.2889,0.1085,South Atlantic,1
Las Vegas city,NM,1,15,13753,13701,0.3184,24893,37781,0.7887,0.2031,0.6182,0.3818,107500,0.737,37.7,0.2212,0.1638,Mountain,0
Middle Valley CDP,TN,0,0,-99,13704,0.0767,67330,73506,0.9084,0.2755,0.8593,0.1407,161400,0.9089,38.6,0.2472,0.1286,East South Central,1
Oxford town,MA,0,0,-99,13713,0.051,67839,86130,0.931,0.257,0.761,0.239,245300,0.9552,40.7,0.24,0.108,New England,2
East Norriton township,PA,0,0,-99,13718,0.058,76488,94286,0.927,0.391,0.769,0.231,269400,0.8095,44.4,0.176,0.208,Middle Atlantic,2
Washington city,PA,0,0,-99,13720,0.273,33616,40909,0.837,0.145,0.436,0.564,91700,0.7785,36.8,0.197,0.139,Middle Atlantic,0
North Adams city,MA,0,0,-99,13725,0.178,36510,48770,0.856,0.193,0.521,0.479,150900,0.9205,40,0.165,0.168,New England,0
Leland town,NC,0,0,-99,13732,0.0661,65625,72899,0.9206,0.4101,0.8065,0.1935,192000,0.8725,44.9,0.1787,0.1889,South Atlantic,1
Saddle Brook township,NJ,0,0,-99,13734,0.061,76696,93553,0.908,0.289,0.673,0.327,386300,0.8983,40.8,0.196,0.172,Middle Atlantic,0
Lockhart CDP,FL,0,0,-99,13736,0.1467,47362,51551,0.8571,0.2651,0.6857,0.3143,138900,0.6696,35.6,0.2358,0.1042,South Atlantic,2
Gardendale city,AL,0,0,-99,13743,0.0597,59899,75984,0.9034,0.2223,0.8413,0.1587,167800,0.8636,44.1,0.2142,0.1914,East South Central,0
Fort Campbell North CDP,KY,0,0,-99,13761,0.2023,35275,35241,0.9157,0.1062,0.0073,0.9927,0,0.724,21.8,0.3607,0,East South Central,1
Silver Spring township,PA,0,0,-99,13763,0.076,81163,90778,0.94,0.381,0.819,0.181,215200,0.9133,43.6,0.228,0.169,Middle Atlantic,0
Hanover township,NJ,1,7,15000,13766,0.033,106147,125731,0.947,0.495,0.825,0.175,478000,0.8371,41.9,0.232,0.166,Middle Atlantic,2
Kingsgate CDP,WA,0,0,-99,13766,0.0727,81641,96389,0.943,0.4404,0.7757,0.2243,369800,0.7426,37.7,0.2274,0.0955,Pacific,5
Lakeland North CDP,WA,0,0,-99,13767,0.0613,76529,84063,0.908,0.2209,0.7755,0.2245,276400,0.7042,39.3,0.2373,0.0921,Pacific,2
Aurora town,NY,0,0,-99,13770,0.036,68459,85948,0.948,0.455,0.802,0.198,187500,0.975,45.6,0.217,0.176,Middle Atlantic,1
Chubbuck city,ID,1,12,13992,13773,0.12,47108,55387,0.9468,0.2344,0.7589,0.2411,160600,0.9257,29,0.3604,0.0977,Mountain,2
Wood Dale city,IL,1,9,13770,13778,0.0693,62345,70558,0.8514,0.2128,0.8027,0.1973,249700,0.8928,41.8,0.218,0.1709,East North Central,7
College Park city,GA,0,0,-99,13781,0.3132,30387,36134,0.8444,0.2166,0.2545,0.7455,162900,0.1124,31.6,0.2961,0.061,South Atlantic,2
Seekonk town,MA,0,0,-99,13785,0.043,75267,88425,0.884,0.309,0.915,0.085,318600,0.9523,43.4,0.221,0.159,New England,3
East Bridgewater town,MA,0,0,-99,13794,0.071,80169,96689,0.94,0.251,0.836,0.164,325700,0.9784,42.1,0.231,0.146,New England,2
Brownsville CDP,FL,0,0,-99,13795,0.405,21994,27335,0.6527,0.0622,0.4607,0.5393,115000,0.2876,34,0.2562,0.138,South Atlantic,1
Longwood city,FL,0,0,-99,13796,0.0698,59811,65366,0.8925,0.2364,0.7592,0.2408,184100,0.8434,39.7,0.2161,0.1453,South Atlantic,4
Butler city,PA,0,0,-99,13798,0.25,30999,40578,0.878,0.149,0.445,0.555,85400,0.9395,37.1,0.215,0.119,Middle Atlantic,0
Moss Point city,MS,0,0,-99,13807,0.1807,37785,44601,0.813,0.1394,0.7157,0.2843,93900,0.2537,43.1,0.1943,0.1688,East South Central,1
Jackson city,MO,1,19,13758,13815,0.0916,49119,60557,0.8756,0.2509,0.6798,0.3202,144400,0.9621,37.2,0.222,0.1553,West North Central,1
Swampscott town,MA,1,23,13800,13823,0.049,93281,116663,0.978,0.565,0.772,0.228,412000,0.947,44.5,0.223,0.172,New England,3
Rio Grande City city,TX,0,0,-99,13826,0.3496,27248,34167,0.5474,0.1002,0.7184,0.2816,72200,0.9458,28.1,0.351,0.0945,West South Central,0
New Cassel CDP,NY,0,0,-99,13833,0.169,71506,71366,0.6557,0.1311,0.5979,0.4021,336100,0.2093,29.2,0.3103,0.0848,Middle Atlantic,0
Hurricane city,UT,1,9,14500,13840,0.1327,47736,54673,0.9336,0.2246,0.7403,0.2597,189000,0.964,33.8,0.3118,0.1829,Mountain,7
College CDP,AK,0,0,-99,13849,0.1005,71667,99594,0.9558,0.3933,0.6167,0.3833,228800,0.719,31.4,0.2152,0.0762,Pacific,0
Murraysville CDP,NC,0,0,-99,13850,0.0674,61922,77998,0.9151,0.2763,0.7744,0.2256,187600,0.8336,35,0.1899,0.1231,South Atlantic,0
Martinsville city,VA,1,8,13559,13854,0.2676,28840,39415,0.7922,0.1793,0.5539,0.4461,88300,0.491,44.1,0.2079,0.1951,South Atlantic,0
North Fayette township,PA,0,0,-99,13858,0.082,62080,77993,0.956,0.387,0.807,0.193,145500,0.9461,38.5,0.237,0.112,Middle Atlantic,0
Caln township,PA,0,0,-99,13859,0.077,66457,87163,0.922,0.331,0.683,0.317,222400,0.7778,38.9,0.209,0.124,Middle Atlantic,0
Rocky Point CDP,NY,0,0,-99,13860,0.0462,92117,102357,0.9478,0.2838,0.883,0.117,316500,0.9479,37.6,0.268,0.0801,Middle Atlantic,0
Sun Lakes CDP,AZ,0,0,-99,13868,0.0459,53920,67782,0.9553,0.3489,0.9141,0.0859,233200,0.9593,70.9,0.0094,0.7096,Mountain,1
Baker city,LA,0,0,-99,13868,0.1296,42849,51113,0.8226,0.1968,0.6838,0.3162,124000,0.2155,34.5,0.253,0.1251,West South Central,0
Mountain Home city,ID,0,0,-99,13879,0.1395,45648,50242,0.8778,0.1483,0.6733,0.3267,134100,0.8522,30.4,0.277,0.0964,Mountain,2
Fairview borough,NJ,0,0,-99,13888,0.154,44229,52423,0.748,0.213,0.39,0.61,393300,0.7059,35.7,0.172,0.117,Middle Atlantic,1
Oneonta city,NY,0,0,-99,13890,0.2885,36149,64951,0.9035,0.4384,0.413,0.587,139200,0.9149,22.3,0.1236,0.1106,Middle Atlantic,0
Morris city,IL,0,0,-99,13896,0.103,57417,68063,0.9024,0.218,0.601,0.399,194000,0.9465,38.1,0.2599,0.1364,East North Central,1
Hanover town,MA,0,0,-99,13902,0.03,99856,123222,0.947,0.436,0.81,0.19,459000,0.97,40.9,0.268,0.129,New England,2
Clemson city,SC,0,0,-99,13904,0.3474,29828,77704,0.9688,0.633,0.4786,0.5214,193100,0.7998,26.1,0.1377,0.1298,South Atlantic,0
Miami Springs city,FL,0,0,-99,13909,0.0883,53375,73783,0.8383,0.2929,0.602,0.398,306000,0.9295,41.9,0.2208,0.1575,South Atlantic,1
Orangeburg city,SC,0,0,-99,13910,0.2726,30897,38572,0.8311,0.2698,0.4589,0.5411,123900,0.2132,31.2,0.194,0.139,South Atlantic,0
Perry city,GA,0,0,-99,13914,0.1432,51377,59160,0.8756,0.2528,0.5685,0.4315,141400,0.5788,32.4,0.2428,0.1201,South Atlantic,3
Lake Mary city,FL,0,0,-99,13917,0.0527,76037,91125,0.9377,0.3876,0.79,0.21,271300,0.8311,43.5,0.2162,0.1402,South Atlantic,3
Orange town,CT,0,0,-99,13919,0.026,106372,124625,0.947,0.559,0.874,0.126,405400,0.8573,45.1,0.235,0.182,New England,2
Collingswood borough,NJ,1,15,13926,13923,0.1,61399,80927,0.925,0.406,0.541,0.459,242800,0.8392,38.9,0.201,0.133,Middle Atlantic,0
North Myrtle Beach city,SC,1,9,13752,13926,0.0957,46366,62123,0.9244,0.2885,0.7204,0.2796,248800,0.9335,55.9,0.1057,0.293,South Atlantic,2
Mill Valley city,CA,0,0,-99,13931,0.0372,116983,156534,0.9726,0.7478,0.6896,0.3104,1000001,0.892,45.9,0.2405,0.2085,Pacific,1
Greenwood Village city,CO,1,25,14454,13932,0.0411,113596,153977,0.9811,0.7058,0.6924,0.3076,742700,0.9139,44.7,0.2183,0.1362,Mountain,2
New Fairfield town,CT,0,0,-99,13932,0.015,98209,112105,0.953,0.455,0.944,0.056,367600,0.935,42.2,0.266,0.131,New England,2
Whitehall borough,PA,0,0,-99,13932,0.078,52458,69046,0.919,0.327,0.732,0.268,135800,0.9068,44.6,0.194,0.221,Middle Atlantic,0
Fort Lewis CDP,WA,0,0,-99,13935,0.1253,43063,42329,0.9796,0.1757,0.0035,0.9965,0,0.6851,21.6,0.3618,9.00E-04,Pacific,3
East Highland Park CDP,VA,0,0,-99,13940,0.0972,49764,61646,0.8699,0.2014,0.7835,0.2165,149500,0.112,38.7,0.2279,0.1251,South Atlantic,1
Beech Grove city,IN,1,9,14192,13949,0.1233,40290,50699,0.8613,0.157,0.5621,0.4379,95000,0.9497,35.3,0.2512,0.1545,East North Central,1
Mashpee town,MA,0,0,-99,13950,0.092,62547,75631,0.955,0.328,0.849,0.151,337300,0.9399,46.9,0.203,0.231,New England,1
Glenn Dale CDP,MD,0,0,-99,13973,0.061,103115,114959,0.933,0.4199,0.8317,0.1683,397300,0.2731,39.1,0.2473,0.0971,South Atlantic,2
Lyndhurst city,OH,0,0,-99,13973,0.0542,62803,78243,0.9296,0.4223,0.8175,0.1825,148100,0.9011,48.1,0.1648,0.2493,East North Central,5
Piney Green CDP,NC,0,0,-99,13975,0.0893,49817,53530,0.8929,0.202,0.5684,0.4316,145100,0.6726,25.7,0.265,0.0694,South Atlantic,2
South Venice CDP,FL,0,0,-99,13976,0.0798,42429,52817,0.9081,0.2287,0.7927,0.2073,132800,0.9666,51,0.1466,0.264,South Atlantic,1
Upper Grand Lagoon CDP,FL,0,0,-99,13977,0.0716,57615,72922,0.9352,0.311,0.6504,0.3496,228100,0.9161,42.6,0.2014,0.1275,South Atlantic,2
Washington city,MO,1,9,13982,13979,0.1196,49176,69310,0.9035,0.274,0.7044,0.2956,161800,0.9504,39.5,0.2342,0.1686,West North Central,1
Moberly city,MO,0,0,-99,13980,0.186,32344,44896,0.8346,0.1432,0.5923,0.4077,80900,0.8532,35.5,0.2314,0.129,West North Central,0
Sierra Vista Southeast CDP,AZ,0,0,-99,13988,0.1123,60121,75383,0.9283,0.2972,0.8722,0.1278,187900,0.9051,48.2,0.1966,0.2118,Mountain,0
Washington township,PA,0,0,-99,13989,0.061,60657,69780,0.901,0.235,0.827,0.173,196200,0.9506,42,0.23,0.16,Middle Atlantic,1
La Homa CDP,TX,0,0,-99,13992,0.4265,26434,28221,0.377,0.0369,0.8606,0.1394,56500,0.8321,24.4,0.367,0.0526,West South Central,0
Nesconset CDP,NY,0,0,-99,13994,0.032,108250,118056,0.9485,0.386,0.8124,0.1876,471300,0.9188,40.9,0.2632,0.125,Middle Atlantic,0
Pinehurst village,NC,1,8,15000,14000,0.0401,66436,76146,0.9667,0.4862,0.8508,0.1492,285400,0.9637,60.9,0.1475,0.395,South Atlantic,1
Tavares city,FL,0,0,-99,14011,0.1129,39100,52429,0.8803,0.1624,0.789,0.211,122500,0.8101,55.1,0.1647,0.3432,South Atlantic,2
Bull Run CDP,VA,0,0,-99,14012,0.1048,64026,64944,0.8194,0.2772,0.3271,0.6729,207400,0.5669,30.5,0.2693,0.0363,South Atlantic,1
Glasgow city,KY,0,0,-99,14026,0.2775,28270,38239,0.7481,0.1584,0.4991,0.5009,90200,0.8839,38.2,0.2324,0.1951,East South Central,0
Indiana borough,PA,0,0,-99,14026,0.432,27680,57904,0.964,0.41,0.403,0.597,102000,0.868,21.4,0.099,0.076,Middle Atlantic,0
Powder Springs city,GA,0,0,-99,14027,0.1241,58365,69156,0.8756,0.269,0.8236,0.1764,143400,0.4656,37.8,0.2791,0.1205,South Atlantic,1
Washougal city,WA,0,0,-99,14031,0.1134,61322,70696,0.9198,0.2603,0.7005,0.2995,238200,0.916,36.7,0.2539,0.1015,Pacific,3
Homosassa Springs CDP,FL,0,0,-99,14034,0.2095,31893,38572,0.7775,0.0717,0.8294,0.1706,81500,0.9636,48.3,0.1691,0.2544,South Atlantic,1
Dentsville CDP,SC,0,0,-99,14041,0.1578,37451,46250,0.8943,0.2981,0.3875,0.6125,112600,0.208,34.2,0.2393,0.1222,South Atlantic,2
Lady Lake town,FL,1,9,14100,14043,0.0939,36371,44328,0.8772,0.1884,0.7406,0.2594,129600,0.9241,64.7,0.1166,0.4949,South Atlantic,2
Robbinsdale city,MN,1,35,28600,14048,0.0952,54731,66682,0.9419,0.3744,0.7099,0.2901,182000,0.7951,37.3,0.2136,0.1298,West North Central,6
Happy Valley city,OR,1,10,15575,14050,0.0315,96655,102222,0.9523,0.4693,0.8565,0.1435,428200,0.7224,36,0.3263,0.0696,Pacific,1
Ladson CDP,SC,0,0,-99,14051,0.0921,47043,52704,0.8523,0.1322,0.7721,0.2279,123700,0.6593,33.6,0.2697,0.083,South Atlantic,1
Allouez village,WI,1,18,13959,14056,0.08,64313,74745,0.9086,0.3772,0.8427,0.1573,154300,0.8733,42,0.1983,0.161,East North Central,6
Cromwell town,CT,0,0,-99,14059,0.034,80134,105896,0.934,0.381,0.82,0.18,248100,0.8873,44,0.203,0.171,New England,2
Sharon city,PA,0,0,-99,14060,0.241,31582,40227,0.885,0.179,0.581,0.419,62700,0.8088,39.7,0.245,0.158,Middle Atlantic,0
Red Bluff city,CA,0,0,-99,14063,0.2535,32391,38172,0.8068,0.0924,0.4187,0.5813,171100,0.8731,33.2,0.2931,0.1387,Pacific,0
Whitefish Bay village,WI,1,20,14165,14063,0.0324,106699,126000,0.9803,0.7734,0.8361,0.1639,319400,0.9081,39.9,0.2952,0.1075,East North Central,7
Fort Carson CDP,CO,1,27,73800,14066,0.2145,39288,39391,0.9718,0.1759,0.0044,0.9956,0,0.743,21.8,0.3106,0.002,Mountain,2
Fort Payne city,AL,0,0,-99,14068,0.1957,34002,46310,0.6814,0.1542,0.6973,0.3027,88300,0.8872,36.9,0.2663,0.1439,East South Central,1
New Paltz town,NY,0,0,-99,14071,0.228,61944,89172,0.925,0.523,0.54,0.46,299300,0.8902,24.9,0.13,0.124,Middle Atlantic,1
Highland Park borough,NJ,1,20,14060,14074,0.102,78356,106985,0.93,0.625,0.431,0.569,375000,0.6987,33.5,0.232,0.111,Middle Atlantic,2
Shelbyville city,KY,0,0,-99,14081,0.1917,47692,52924,0.7976,0.2286,0.5281,0.4719,150100,0.7578,33.1,0.2893,0.1086,East South Central,0
Dunmore borough,PA,0,0,-99,14081,0.1,46701,69476,0.92,0.295,0.551,0.449,157700,0.9523,41.8,0.179,0.195,Middle Atlantic,0
Greendale village,WI,1,18,14046,14085,0.072,65000,76739,0.9495,0.3943,0.638,0.362,214100,0.9242,44.5,0.2105,0.2214,East North Central,7
East Islip CDP,NY,0,0,-99,14098,0.0474,102912,112465,0.9255,0.325,0.8781,0.1219,411000,0.9533,39.7,0.2585,0.1336,Middle Atlantic,0
Marietta city,OH,1,35,14027,14102,0.217,32685,46500,0.869,0.2367,0.5955,0.4045,101900,0.9477,38.7,0.1783,0.1878,East North Central,2
Hartford city,WI,1,23,14274,14104,0.0648,57316,68828,0.913,0.2188,0.6832,0.3168,190200,0.9418,35.1,0.2697,0.1363,East North Central,2
Waukee city,IA,0,0,-99,14108,0.0366,78102,91285,0.9645,0.5168,0.8933,0.1067,187800,0.9534,32.5,0.3,0.0863,West North Central,4
Hutchinson city,MN,1,35,13929,14111,0.0954,49981,70259,0.9244,0.215,0.6797,0.3203,146700,0.9466,38.3,0.251,0.1605,West North Central,0
Victor town,NY,0,0,-99,14113,0.017,74953,105926,0.977,0.544,0.822,0.178,222500,0.9505,43.2,0.271,0.161,Middle Atlantic,1
Hernando city,MS,0,0,-99,14117,0.1025,59632,77679,0.8757,0.2638,0.8029,0.1971,173100,0.8303,36.1,0.2943,0.1216,East South Central,3
Winder city,GA,0,0,-99,14123,0.1722,42948,46530,0.7608,0.1461,0.5922,0.4078,130800,0.7042,32.3,0.285,0.1182,South Atlantic,0
Halawa CDP,HI,0,0,-99,14132,0.1016,78505,88873,0.9004,0.2478,0.6455,0.3545,593400,0.1084,41.6,0.2108,0.1626,Pacific,2
Harper Woods city,MI,0,0,-99,14136,0.1444,45679,52296,0.8924,0.2629,0.7247,0.2753,81400,0.5542,38.6,0.2426,0.1321,East North Central,6
Washington Court House city,OH,1,26,14100,14137,0.2117,32778,39315,0.7941,0.1422,0.506,0.494,106200,0.9375,38.7,0.2443,0.1548,East North Central,0
Graham city,NC,1,33,14500,14152,0.1763,40939,50635,0.771,0.1695,0.62,0.38,122900,0.5848,36.8,0.2641,0.1391,South Atlantic,1
Sweden town,NY,0,0,-99,14153,0.18,53464,71087,0.938,0.392,0.587,0.413,128900,0.9071,26.2,0.162,0.099,Middle Atlantic,2
Kapolei CDP,HI,0,0,-99,14154,0.0637,95550,100076,0.9247,0.2865,0.7951,0.2049,479300,0.1389,34,0.3089,0.0794,Pacific,0
Willowick city,OH,0,0,-99,14154,0.0749,47348,60175,0.8919,0.1897,0.8184,0.1816,126200,0.9593,42.7,0.2114,0.1831,East North Central,4
Tehachapi city,CA,0,0,-99,14168,0.1243,37405,55274,0.7291,0.0906,0.5613,0.4387,161800,0.8525,35.5,0.1765,0.0901,Pacific,0
Antioch village,IL,0,0,-99,14185,0.0967,88504,99536,0.944,0.3262,0.7634,0.2366,231800,0.9045,36.2,0.2895,0.0734,East North Central,2
Forest Park village,IL,0,0,-99,14194,0.0801,50700,65000,0.9279,0.417,0.4739,0.5261,224300,0.5214,39,0.1778,0.1176,East North Central,4
Red Hill CDP,SC,0,0,-99,14197,0.1615,41945,55373,0.8709,0.2323,0.7327,0.2673,164100,0.8208,42.2,0.186,0.1802,South Atlantic,3
Arcadia town,NY,0,0,-99,14205,0.138,46646,56620,0.856,0.167,0.682,0.318,89500,0.9221,44.1,0.222,0.171,Middle Atlantic,0
San Elizario CDP,TX,0,0,-99,14207,0.4916,25551,26500,0.4845,0.0524,0.7602,0.2398,63900,0.7001,25,0.4052,0.054,West South Central,0
Williamsburg city,VA,0,0,-99,14207,0.143,50865,67957,0.9194,0.4955,0.4342,0.5658,326200,0.7529,24.1,0.1039,0.1342,South Atlantic,1
Somerton city,AZ,0,0,-99,14212,0.3022,29471,30629,0.4963,0.0634,0.6698,0.3302,125900,0.917,27.6,0.3598,0.0754,Mountain,0
Shawangunk town,NY,0,0,-99,14217,0.189,82624,90397,0.897,0.193,0.78,0.22,283600,0.8649,39.8,0.18,0.119,Middle Atlantic,1
Wilbraham town,MA,0,0,-99,14221,0.031,90750,111475,0.922,0.455,0.915,0.085,291600,0.9589,47.3,0.221,0.197,New England,3
Elizabethton city,TN,0,0,-99,14228,0.2258,30973,40987,0.816,0.1866,0.642,0.358,105600,0.9318,40.4,0.1981,0.2036,East South Central,1
East Rancho Dominguez CDP,CA,0,0,-99,14233,0.1972,50032,50590,0.4766,0.0437,0.5429,0.4571,243800,0.4369,28.7,0.2873,0.0722,Pacific,0
New Franklin city,OH,0,0,-99,14239,0.0526,64068,70813,0.9359,0.2212,0.8886,0.1114,141500,0.9848,45.8,0.203,0.1833,East North Central,1
Hartselle city,AL,0,0,-99,14242,0.1319,52036,59349,0.9084,0.2256,0.7501,0.2499,128000,0.9296,35.9,0.2828,0.1364,East South Central,0
Olivehurst CDP,CA,0,0,-99,14245,0.1658,42565,44126,0.6315,0.0661,0.6594,0.3406,152400,0.6278,28.2,0.324,0.0804,Pacific,1
South Farmingdale CDP,NY,0,0,-99,14248,0.0358,99389,105309,0.9405,0.3334,0.9447,0.0553,403600,0.9278,43.6,0.212,0.164,Middle Atlantic,0
Sault Ste. Marie city,MI,0,0,-99,14251,0.234,33239,51307,0.8812,0.1912,0.5653,0.4347,81700,0.7527,34.4,0.2074,0.1382,East North Central,1
Lincoln city,IL,1,13,14504,14259,0.1879,38677,59898,0.8712,0.2066,0.6353,0.3647,92000,0.9256,41.6,0.221,0.1988,East North Central,0
Sunland Park city,NM,0,0,-99,14267,0.4256,25990,27110,0.5163,0.0912,0.6534,0.3466,87200,0.9379,28.1,0.3418,0.0797,Mountain,1
Maumee city,OH,1,22,14335,14267,0.0901,53777,68571,0.9471,0.3001,0.6986,0.3014,131300,0.9467,40.2,0.2204,0.1524,East North Central,6
Ripon city,CA,0,0,-99,14268,0.0751,73925,82183,0.8969,0.2958,0.6789,0.3211,302200,0.8641,34.5,0.3223,0.1257,Pacific,2
Lake Wales city,FL,0,0,-99,14268,0.2432,34912,41865,0.7732,0.1723,0.576,0.424,131300,0.657,40.6,0.2578,0.2292,South Atlantic,0
Dennis town,MA,0,0,-99,14271,0.147,49058,66188,0.944,0.376,0.772,0.228,377400,0.943,51.4,0.177,0.295,New England,2
Carthage city,MO,1,15,14095,14271,0.2494,31285,35792,0.6677,0.1458,0.5705,0.4295,87900,0.8838,33,0.2981,0.1457,West North Central,0
Little Falls township,NJ,0,0,-99,14279,0.065,74026,94886,0.907,0.383,0.718,0.282,372300,0.8555,39.7,0.172,0.17,Middle Atlantic,0
North New Hyde Park CDP,NY,0,0,-99,14283,0.0379,105496,119921,0.9036,0.4325,0.9623,0.0377,540500,0.6515,44.5,0.2242,0.1903,Middle Atlantic,1
Kailua CDP,HI,0,0,-99,14290,0.1195,60965,66981,0.8782,0.1907,0.5237,0.4763,373600,0.3405,35.3,0.2551,0.1186,Pacific,0
Groveton CDP,VA,0,0,-99,14293,0.0927,65231,77674,0.8032,0.3614,0.5319,0.4681,383100,0.5212,37.4,0.2468,0.0801,South Atlantic,0
West Lealman CDP,FL,0,0,-99,14299,0.162,32069,41456,0.8437,0.1799,0.7624,0.2376,89900,0.8559,50.5,0.1627,0.2889,South Atlantic,1
Chicago Ridge village,IL,0,0,-99,14303,0.1173,49694,52056,0.8755,0.1887,0.5212,0.4788,176900,0.8609,36.7,0.2025,0.1405,East North Central,5
West Park city,FL,0,0,-99,14306,0.1447,42847,51520,0.7711,0.1107,0.6957,0.3043,121100,0.3603,35.5,0.25,0.1208,South Atlantic,5
Five Forks CDP,SC,0,0,-99,14306,0.023,108178,115254,0.9656,0.595,0.9253,0.0747,249700,0.8703,37.5,0.3387,0.0683,South Atlantic,3
Hawaiian Gardens city,CA,0,0,-99,14311,0.2038,44179,45530,0.5588,0.1175,0.4541,0.5459,247900,0.6928,30.4,0.2627,0.0834,Pacific,5
Pottsville city,PA,1,26,14249,14315,0.194,36727,50442,0.868,0.148,0.576,0.424,75800,0.9164,40.1,0.236,0.176,Middle Atlantic,0
Brookside CDP,DE,0,0,-99,14321,0.0622,58425,72701,0.8745,0.2132,0.6745,0.3255,200200,0.7047,33.9,0.2472,0.1056,South Atlantic,1
Druid Hills CDP,GA,0,0,-99,14321,0.1106,80190,134750,0.9807,0.8179,0.593,0.407,489800,0.7564,25.4,0.1515,0.0949,South Atlantic,2
Jasper city,AL,1,23,14300,14332,0.1774,44309,55045,0.865,0.2156,0.6777,0.3223,136800,0.8087,40.2,0.2253,0.1709,East South Central,1
Hazel Crest village,IL,1,29,14000,14341,0.1527,50947,59654,0.8549,0.2135,0.659,0.341,138200,0.1334,36.2,0.2863,0.1469,East North Central,3
Hickory Hills city,IL,1,18,14049,14355,0.1066,56956,65958,0.8601,0.2666,0.7223,0.2777,244000,0.8839,36.7,0.2441,0.1362,East North Central,1
Salida CDP,CA,0,0,-99,14357,0.058,69635,70845,0.7931,0.1444,0.7354,0.2646,193500,0.7999,31.4,0.3195,0.0688,Pacific,1
